CODGEO_2025,arrondissement,insee_pop,densite_hab_km2,annee
75116,11,162820,44365.12261580382,2020
75116,11,162820,44365.12261580382,2020
75116,11,162820,44365.12261580382,2020
75116,11,162820,44365.12261580382,2020
75116,11,162820,44365.12261580382,2020
75116,11,162820,44365.12261580382,2020
75116,11,162820,44365.12261580382,2020
75116,11,162820,44365.12261580382,2020
75116,11,162820,44365.12261580382,2020
75116,11,162820,44365.12261580382,2020
75116,11,162820,44365.12261580382,2020
75116,11,162820,44365.12261580382,2020
75116,11,162820,44365.12261580382,2020
75116,11,162820,44365.12261580382,2020
75116,11,162820,44365.12261580382,2020
75117,11,166336,45323.16076294278,2020
75117,11,166336,45323.16076294278,2020
75117,11,166336,45323.16076294278,2020
75117,11,166336,45323.16076294278,2020
75117,11,166336,45323.16076294278,2020
75117,11,166336,45323.16076294278,2020
75117,11,166336,45323.16076294278,2020
75117,11,166336,45323.16076294278,2020
75117,11,166336,45323.16076294278,2020
75117,11,166336,45323.16076294278,2020
75117,11,166336,45323.16076294278,2020
75117,11,166336,45323.16076294278,2020
75117,11,166336,45323.16076294278,2020
75117,11,166336,45323.16076294278,2020
75117,11,166336,45323.16076294278,2020
75118,11,191135,52080.38147138965,2020
