annee,arrondissement,code_postal,nature_programme,mode_realisation,nb_logements,coord_x,coord_y
2022,3,75003,,acquisition réhabilitation,,2.356835678999113,48.864492850350885
2022,14,75014,,construction neuve,,2.3279805404787566,48.82457204002979
2022,15,75015,,construction neuve,,2.300949881520517,48.838488610317896
2022,19,75019,,acquisition réhabilitation,,2.381557030470491,48.88552341991167
2022,3,75003,,acquisition réhabilitation,,2.3644620442866082,48.86067160989208
2022,15,75015,,construction neuve,,2.2866412490858683,48.8525766497369
2022,5,75005,,construction neuve,,2.3533978600533305,48.8386003004359
2022,11,75011,,acquisition conventionnement,,2.387160998263236,48.86037842043831
2022,20,75020,,acquisition conventionnement,,2.4043581415513224,48.85247949998445
2023,6,75006,,construction neuve,,2.3286236653704435,48.84607421016604
2023,18,75018,,acquisition réhabilitation,,2.33202035752839,48.88446124960997
2023,12,75012,,acquisition conventionnement,,2.385693653107773,48.84299863977761
2023,20,75020,,acquisition conventionnement,,2.4016622395742218,48.85491906959839
2024,13,75013,,acquisition réhabilitation,,2.3486786014010326,48.82011450018881
2024,5,75005,,acquisition réhabilitation,,2.358574491280083,48.84825849017403
2024,15,75015,,acquisition réhabilitation,,2.3038118901497033,48.829989439752815
2024,17,75017,,acquisition réhabilitation,,2.327278525321393,48.89354707983802
2024,3,75003,,acquisition réhabilitation,,2.361657027250428,48.8616804102892
2024,10,75010,,acquisition réhabilitation,,2.352523104459317,48.87116788015453
2024,15,75015,,acquisition réhabilitation,,2.2781174540388207,48.83903570976294
2001,18,75018,,acquisition réhabilitation,,2.351029674672818,48.89139710960038
2001,18,75018,,construction neuve,,2.353927875401381,48.887098690000585
2001,9,75009,,acquisition réhabilitation,,2.3494848973482263,48.879860390318605
2002,20,75020,,acquisition réhabilitation,,2.4055098170448432,48.855194750066886
2002,10,75010,,acquisition réhabilitation,,2.3571050390288297,48.87907508003237
2002,9,75009,,acquisition conventionnement,,2.3443707514220304,48.876426469943546
2002,5,75005,,construction neuve,,2.3512646315548773,48.844674189729886
2003,9,75009,,acquisition réhabilitation,,2.3419315515391514,48.879471719989574
2003,11,75011,,construction neuve,,2.3756065645600244,48.86532521045257
2003,3,75003,,acquisition réhabilitation,,2.3667216935731874,48.857858549858776
2003,18,75018,,construction neuve,,2.3533985925907634,48.88737152042514
2004,19,75019,,construction neuve,,2.406233445528714,48.87736400010601
2004,20,75020,,acquisition réhabilitation,,2.403292344552064,48.85507814001658
2004,13,75013,,construction neuve,,2.382108919564762,48.828760300287364
2004,16,75016,,acquisition conventionnement,,2.2841970133952065,48.86816838979356
2004,12,75012,,acquisition conventionnement,,2.3923039455109976,48.842692380078795
2005,1,75001,,acquisition réhabilitation,,2.3481213805788355,48.86251919007336
2005,17,75017,,acquisition réhabilitation,,2.325891411216049,48.897369870397995
2005,7,75007,,acquisition réhabilitation,,2.313858982082684,48.84703361982628
2005,15,75015,,construction neuve,,2.307476431340911,48.8321089299661
2005,18,75018,,acquisition réhabilitation,,2.3537383614070744,48.89040910001432
2005,14,75014,,construction neuve,,2.3237846532199873,48.8398060700702
2005,18,75018,,acquisition réhabilitation,,2.336549475543633,48.88445832023187
2005,19,75019,,construction neuve,,2.3934852651197422,48.88218535995558
2005,15,75015,,acquisition réhabilitation,,2.293715317136811,48.85385664020124
2005,11,75011,,acquisition réhabilitation,,2.358095713381715,48.87541473019744
2006,12,75012,,acquisition réhabilitation,,2.403897206632385,48.84574189992192
2006,13,75013,,acquisition réhabilitation,,2.35984434799107,48.82653442998953
2006,9,75009,,acquisition réhabilitation,,2.3355102354448842,48.881981550405385
2006,19,75019,,construction neuve,,2.3934852651197422,48.88218535995558
2006,11,75011,,construction neuve,,2.375066750500635,48.857183640029106
2006,19,75019,,acquisition réhabilitation,,2.3722785903546737,48.880920069968795
2007,12,75012,,construction neuve,,2.4024011169874044,48.83569035964891
2007,4,75004,,construction neuve,,2.3572440093409055,48.85555285011274
2007,15,75015,,construction neuve,,2.298268297292593,48.845752179618316
2007,13,75013,,construction neuve,,2.3561589442638433,48.822912139916525
2007,10,75010,,construction neuve,,2.3671735943524057,48.880295040023036
2007,19,75019,,construction neuve,,2.368757868321271,48.88968080032937
2007,17,75017,,construction neuve,,2.3226716551676945,48.896703039554474
2007,10,75010,,construction neuve,,2.356498158602478,48.87763973044099
2007,10,75010,,acquisition réhabilitation,,2.3593465924216384,48.88032773006082
2007,17,75017,,construction neuve,,2.291757665536335,48.88000803954788
2007,17,75017,,acquisition conventionnement,,2.2918000855463156,48.884441529749424
2007,20,75020,,construction neuve,,2.400938605184284,48.85752216963123
2007,18,75018,,construction neuve,,2.365241372645085,48.88510709960632
2007,18,75018,,construction neuve,,2.362864921558465,48.88986023969769
2007,18,75018,,acquisition réhabilitation,,2.3508696744960447,48.89323227964506
2007,18,75018,,construction neuve,,2.352328823560916,48.89285593989988
2007,16,75016,,acquisition réhabilitation,,2.276012240412879,48.85015434980192
2008,17,75017,,acquisition réhabilitation,,2.3216029841976877,48.889923510282735
2008,13,75013,,construction neuve,,2.374153027577868,48.823381739860665
2008,13,75013,,acquisition réhabilitation,,2.374153027577868,48.823381739860665
2008,18,75018,,construction neuve,,2.354625613115155,48.88919165015184
2008,15,75015,,acquisition réhabilitation,,2.298426154520995,48.84192537013172
2008,13,75013,,acquisition réhabilitation,,2.365843217428716,48.819650829581605
2008,14,75014,,acquisition conventionnement,,2.3156312554922125,48.827594570183294
2008,18,75018,,construction neuve,,2.364972969318953,48.884804329889455
2008,15,75015,,acquisition conventionnement,,2.282003285063097,48.8420214795971
2008,1,75001,,acquisition conventionnement,,2.344100383604839,48.86159031979601
2008,18,75018,,acquisition réhabilitation,,2.362201907635828,48.88991999989505
2008,20,75020,,acquisition réhabilitation,,2.405998784347865,48.86305948005777
2008,14,75014,,acquisition réhabilitation,,2.3228823241735728,48.82991203969343
2008,18,75018,,construction neuve,,2.3483427992329777,48.88950076957871
2008,18,75018,,construction neuve,,2.365120155335267,48.884978040228674
2008,20,75020,,acquisition réhabilitation,,2.3794664180335743,48.87267593001431
2009,20,75020,,acquisition réhabilitation,,2.411707297490179,48.85430409030805
2009,6,75006,,acquisition conventionnement,,2.3295532764103273,48.84284865018028
2009,15,75015,,acquisition conventionnement,,2.302616395554098,48.841558690338125
2009,18,75018,,acquisition conventionnement,,2.3301554452404147,48.88459547975423
2009,19,75019,,acquisition conventionnement,,2.387609864415891,48.88633621023397
2009,17,75017,,acquisition réhabilitation,,2.296595653499695,48.88731923031991
2009,20,75020,,acquisition réhabilitation,,2.4119185291548204,48.84837779993015
2009,19,75019,,construction neuve,,2.397464478261223,48.894803119794084
2009,15,75015,,construction neuve,,2.284858336080952,48.84235506964915
2009,15,75015,,acquisition réhabilitation,,2.2948776522771928,48.84364955010584
2009,11,75011,,acquisition conventionnement,,2.3861192794553188,48.86291867979823
2009,13,75013,,acquisition conventionnement,,2.354887960383423,48.82787567018624
2009,15,75015,,acquisition réhabilitation,,2.301336726332686,48.833731570280044
2009,19,75019,,acquisition conventionnement,,2.390224130613025,48.88204683974921
2009,15,75015,,construction neuve,,2.289429578484754,48.83654354981533
2009,15,75015,,construction neuve,,2.2898559526418922,48.83421918995183
2009,18,75018,,acquisition réhabilitation,,2.3621002340793193,48.88842936973034
2009,15,75015,,construction neuve,,2.3188724834281484,48.842895019966626
2009,17,75017,,acquisition réhabilitation,,2.3174053726829302,48.893086849635914
2010,12,75012,,acquisition réhabilitation,,2.3856415374948687,48.84652843022567
2010,14,75014,,acquisition conventionnement,,2.329760129450487,48.83222352991171
2010,16,75016,,acquisition conventionnement,,2.282600516280288,48.864288250083476
2010,9,75009,,acquisition réhabilitation,,2.335527953318175,48.88084943042043
2010,20,75020,,acquisition réhabilitation,,2.3993893793969123,48.85052169016124
2010,12,75012,,acquisition conventionnement,,2.3085737815385645,48.866317959983135
2010,20,75020,,construction neuve,,2.4024610836290257,48.86085124015047
2010,11,75011,,construction neuve,,2.383321669592046,48.8589998498497
2010,19,75019,,acquisition réhabilitation,,2.3981474706407315,48.875555120019925
2010,20,75020,,acquisition réhabilitation,,2.404170426632218,48.868441910269055
2010,20,75020,,construction neuve,,2.408123767075043,48.85259470998199
2011,2,75002,,construction neuve,,2.347939833369158,48.86995081037455
2011,17,75017,,acquisition réhabilitation,,2.2877190925612307,48.883426640134374
2011,4,75004,,acquisition conventionnement,,2.3616739984493664,48.85387107010781
2011,9,75009,,construction neuve,,2.342687272096008,48.87544553021406
2011,17,75017,,acquisition réhabilitation,,2.31694906621289,48.89329531025007
2011,19,75019,,acquisition réhabilitation,,2.392082499967475,48.88005196961219
2011,20,75020,,construction neuve,,2.340371505208679,48.864893280264646
2011,13,75013,,acquisition réhabilitation,,2.367266724452973,48.834450289693024
2011,12,75012,,acquisition conventionnement,,2.404077827114537,48.8381173803079
2011,20,75020,,construction neuve,,2.3952687204405283,48.869224200250464
2012,15,75015,,construction neuve,,2.2964988604509005,48.83525767984177
2012,16,75016,,acquisition conventionnement,,2.261328880418615,48.84675091960543
2012,18,75018,,acquisition conventionnement,,2.3301554452404147,48.88459547975423
2012,20,75020,,acquisition réhabilitation,,2.4109160034690036,48.85404750032055
2012,15,75015,,acquisition conventionnement,,2.2768798534156938,48.84262129963957
2012,14,75014,,construction neuve,,2.3358025051010465,48.83256963038811
2012,13,75013,,construction neuve,,2.3715526784310557,48.82099860977131
2012,17,75017,,construction neuve,,2.3135387473641087,48.88970598958065
2012,20,75020,,construction neuve,,2.4065118680520303,48.8537300196048
2012,18,75018,,construction neuve,,2.3329074086344836,48.897518229885534
2012,19,75019,,construction neuve,,2.3858021453839515,48.88670908967034
2012,17,75017,,construction neuve,,2.315050854135834,48.89139063019216
2012,2,75002,,construction neuve,,2.3449758153615434,48.86719803001002
2012,4,75004,,acquisition conventionnement,,2.366475696336182,48.85321860995926
2012,13,75013,,acquisition conventionnement,,2.3680585385538486,48.83058422962807
2013,15,75015,,acquisition réhabilitation,,2.3099246525606687,48.846447579789725
2013,10,75010,,acquisition réhabilitation,,2.362114655405272,48.87391279027565
2013,19,75019,,acquisition conventionnement,,2.390224130613025,48.88204683974921
2013,12,75012,,construction neuve,,2.3806653260749524,48.849556399819775
2013,19,75019,,acquisition conventionnement,,2.374819960374167,48.88227636976113
2014,5,75005,,acquisition conventionnement,,2.341816837659607,48.84362331973436
2014,20,75020,,construction neuve,,2.4043758430488307,48.856323569880125
2015,10,75010,,acquisition conventionnement,,2.3569513276652274,48.87163001038487
2015,14,75014,,construction neuve,,2.3326576296686623,48.82829441012337
2015,19,75019,,construction neuve,,2.3896073054697085,48.88739989028559
2015,11,75011,,construction neuve,,2.3731005515989234,48.8550610800348
2015,11,75011,,acquisition réhabilitation,,2.3681732774804494,48.8653515198386
2015,14,75014,,acquisition réhabilitation,,2.32263241064633,48.83405195957125
2015,3,75003,,construction neuve,,2.363077667514311,48.86432043962723
2015,10,75010,,acquisition conventionnement,,2.3562096640353114,48.87207468022761
2015,15,75015,,acquisition réhabilitation,,2.2876398436131424,48.85303682031264
2015,20,75020,,acquisition conventionnement,,2.3872665274626383,48.8681603400034
2015,18,75018,,construction neuve,,2.359975475379899,48.88717579996863
2015,14,75014,,acquisition réhabilitation,,2.314985009247219,48.825769170311965
2016,20,75020,,acquisition conventionnement,,2.4040748550770146,48.84814299975003
2016,20,75020,,construction neuve,,2.3965235576685737,48.87205997968966
2016,10,75010,,construction neuve,,2.370956966564833,48.874925840388656
2016,11,75011,,acquisition conventionnement,,2.380319226579649,48.860328689615606
2016,12,75012,,acquisition conventionnement,,2.3995973642179433,48.832924380077635
2016,19,75019,,acquisition réhabilitation,,2.3838309166789773,48.89419946994809
2016,9,75009,,acquisition réhabilitation,,2.3281597443420115,48.883503610290106
2016,12,75012,,acquisition réhabilitation,,2.3858582284118057,48.847085870015015
2016,18,75018,,construction neuve,,2.361716438488291,48.89330826978512
2016,20,75020,,acquisition conventionnement,,2.3823781420921284,48.87261084032937
2016,1,75001,,construction neuve,,2.3446186471168495,48.864708760055734
2017,14,75014,,construction neuve,,2.3279911872275645,48.829458989680624
2017,19,75019,,acquisition réhabilitation,,2.404706918296157,48.87705660033465
2017,17,75017,,acquisition réhabilitation,,2.3257256984408565,48.89346376016463
2017,18,75018,,construction neuve,,2.3432036445520326,48.896770549658626
2017,13,75013,,construction neuve,,2.368907101235874,48.826544260375556
2017,18,75018,,acquisition réhabilitation,,2.359600172574629,48.89246749957479
2017,15,75015,,construction neuve,,2.3019684246559495,48.82942243033285
2017,17,75017,,acquisition conventionnement,,2.2931095385905467,48.88387528042051
2018,5,75005,,acquisition réhabilitation,,2.3538947060541284,48.837648659845456
2018,9,75009,,acquisition réhabilitation,,2.3454548700112836,48.878171290128236
2018,15,75015,,acquisition réhabilitation,,2.2902201225098215,48.83209808009668
2018,15,75015,,acquisition réhabilitation,,2.2921379813078886,48.84125167019843
2018,20,75020,,acquisition réhabilitation,,2.398885297634607,48.8661186996657
2018,15,75015,,acquisition conventionnement,,2.292521063573937,48.83046277994688
2018,10,75010,,acquisition réhabilitation,,2.359833327060215,48.88088346992753
2018,13,75013,,acquisition réhabilitation,,2.359019396249975,48.83256671978615
2018,12,75012,,construction neuve,,2.4022921244018636,48.83367658975654
2018,13,75013,,acquisition conventionnement,,2.3608078703740283,48.819360779868944
2018,13,75013,,acquisition conventionnement,,2.3590817234334636,48.82996382995753
2019,15,75015,,acquisition réhabilitation,,2.295330551469278,48.84301178996061
2019,20,75020,,acquisition réhabilitation,,2.400826045230782,48.86827833968889
2019,13,75013,,acquisition réhabilitation,,2.363239556332637,48.827039819948176
2019,20,75020,,acquisition conventionnement,,2.3913712705809727,48.86901740031486
2020,19,75019,,construction neuve,,2.394531286539913,48.883172349880724
2020,20,75020,,acquisition réhabilitation,,2.3996977373344843,48.85414467958029
2020,18,75018,,acquisition conventionnement,,2.346579940362829,48.88779613992543
2020,11,75011,,acquisition conventionnement,,2.387179550186986,48.85667597995397
2020,13,75013,,construction neuve,,2.3879209371280816,48.824951510413015
2020,17,75017,,construction neuve,,2.305899142594002,48.88860908002025
2021,18,75018,,construction neuve,,2.3645561004968747,48.89357080986253
2021,20,75020,,acquisition conventionnement,,2.3980223483833067,48.87303312992314
2021,11,75011,,acquisition conventionnement,,2.386333230397503,48.85390517019425
2021,20,75020,,acquisition conventionnement,,2.4080408235190243,48.87060969968986
2022,13,75013,,acquisition réhabilitation,,2.3508995929861145,48.82064507013897
2022,1,75001,,acquisition réhabilitation,,2.3320137816248407,48.86645186014269
2022,15,75015,,acquisition réhabilitation,,2.2894075374538105,48.848465919910474
2022,15,75015,,construction neuve,,2.2888076133496518,48.841837480316364
2022,17,75017,,acquisition réhabilitation,,2.3155489063011117,48.885007569784946
2022,20,75020,,construction neuve,,2.4111285691919617,48.86358623034884
2022,19,75019,,acquisition réhabilitation,,2.406170060377514,48.87744283028864
2022,18,75018,,construction neuve,,2.3447925891568766,48.89821425999394
2023,4,75004,,acquisition réhabilitation,,2.3506736535876263,48.85873387997758
2023,14,75014,,acquisition réhabilitation,,2.324989790393048,48.83307524962144
2023,20,75020,,acquisition réhabilitation,,2.4103997050322437,48.86799782015573
2023,16,75016,,acquisition réhabilitation,,2.2617990953885383,48.84206067960417
2023,18,75018,,acquisition réhabilitation,,2.3619732331562857,48.88620844969606
2023,15,75015,,acquisition conventionnement,,2.3016986355534317,48.828709520027
2023,12,75012,,acquisition conventionnement,,2.38673746507952,48.83473523003455
2024,13,75013,,acquisition réhabilitation,,2.3496838889917857,48.820024020432264
2001,19,75019,,acquisition réhabilitation,,2.384492245613487,48.87390254972288
2001,18,75018,,construction neuve,,2.3348326605624097,48.89743701008547
2001,13,75013,,acquisition conventionnement,,2.3482457815836937,48.82354105956774
2002,18,75018,,acquisition conventionnement,,2.328343454562832,48.892943909723044
2002,7,75007,,acquisition réhabilitation,,2.3247942625040183,48.854844919717955
2002,19,75019,,construction neuve,,2.3666721365193273,48.88509916025585
2002,18,75018,,acquisition conventionnement,,2.33675204427223,48.891427519764534
2003,19,75019,,construction neuve,,2.38763461535732,48.87557648993967
2003,15,75015,,acquisition conventionnement,,2.2886223451570324,48.85227743031893
2003,18,75018,,acquisition réhabilitation,,2.3260576583685295,48.88837661995492
2003,9,75009,,acquisition conventionnement,,2.347772405330083,48.88249473000108
2003,18,75018,,construction neuve,,2.3549629873387206,48.88796284000133
2003,14,75014,,construction neuve,,2.3366869225347435,48.828900909952694
2003,18,75018,,acquisition réhabilitation,,2.3490855189967457,48.89492618034963
2004,15,75015,,construction neuve,,2.2916523854191455,48.84996374020457
2004,4,75004,,acquisition réhabilitation,,2.3645395756186818,48.8498326003874
2004,18,75018,,acquisition conventionnement,,2.33650490367477,48.89407841029794
2004,16,75016,,acquisition réhabilitation,,2.292076590469683,48.865350330253484
2004,12,75012,,construction neuve,,2.4015323264500257,48.83837893033729
2005,15,75015,,acquisition réhabilitation,,2.319063026021693,48.844209500310235
2005,18,75018,,acquisition réhabilitation,,2.3525387906329223,48.88907218039687
2005,13,75013,,acquisition réhabilitation,,2.356643394492651,48.82304468039939
2005,15,75015,,acquisition réhabilitation,,2.3016818642231165,48.82976946963067
2005,20,75020,,acquisition réhabilitation,,2.4032224381933447,48.85462750043652
2006,11,75011,,construction neuve,,2.394949576061024,48.850799260045385
2006,13,75013,,acquisition conventionnement,,2.353922533516417,48.83125415984492
2006,10,75010,,acquisition réhabilitation,,2.363716977568356,48.88220601996389
2006,13,75013,,acquisition réhabilitation,,2.350040167414855,48.83001591041934
2006,18,75018,,construction neuve,,2.3557544110885185,48.88723896010343
2006,13,75013,,acquisition réhabilitation,,2.3607068024651174,48.83397253971125
2006,19,75019,,construction neuve,,2.387918107478992,48.87694667985614
2006,9,75009,,acquisition conventionnement,,2.346161165659855,48.87959696024833
2006,14,75014,,acquisition conventionnement,,2.3378104293933712,48.83041001015349
2006,17,75017,,acquisition conventionnement,,2.2918000855463156,48.884441529749424
2006,10,75010,,acquisition conventionnement,,2.351294730387703,48.87531142014796
2007,18,75018,,construction neuve,,2.3510999544872533,48.892844170029896
2007,10,75010,,construction neuve,,2.34984893854125,48.88159100043269
2007,18,75018,,acquisition réhabilitation,,2.343606409089877,48.8906251402137
2007,15,75015,,construction neuve,,2.3193044606718924,48.84194090969168
2007,20,75020,,acquisition réhabilitation,,2.4020591126362874,48.85663975031795
2007,19,75019,,construction neuve,,2.3868349636213986,48.885547780164124
2007,9,75009,,acquisition réhabilitation,,2.3453588306326014,48.880505240028725
2007,6,75006,,construction neuve,,2.330647916327157,48.851278609878825
2007,16,75016,,acquisition conventionnement,,2.2695675871637127,48.84944459991123
2007,3,75003,,construction neuve,,2.3621925895515865,48.86528089983963
2007,1,75001,,acquisition réhabilitation,,2.3361918704994062,48.86459338026662
2007,18,75018,,construction neuve,,2.3516841673197377,48.8868001798533
2007,3,75003,,construction neuve,,2.3641475225926656,48.86012770037575
2008,12,75012,,construction neuve,,2.394658252421118,48.8459274797455
2008,5,75005,,acquisition réhabilitation,,2.351887617102803,48.83805982040771
2008,20,75020,,construction neuve,,2.395449022413604,48.87116123986526
2008,13,75013,,construction neuve,,2.378540529037644,48.82683516028304
2008,20,75020,,construction neuve,,2.4034725815795897,48.85314048021859
2008,13,75013,,acquisition conventionnement,,2.3640510695876413,48.822840519639506
2008,15,75015,,construction neuve,,2.299600425223787,48.847714389887976
2008,2,75002,,construction neuve,,2.34130784342586,48.8684075104074
2008,18,75018,,acquisition conventionnement,,2.3527338684855743,48.89786504992532
2008,10,75010,,construction neuve,,2.356498158602478,48.87763973044099
2008,11,75011,,acquisition conventionnement,,2.376432671596291,48.861163150144286
2008,13,75013,,acquisition conventionnement,,2.34455052325528,48.83338932986677
2008,1,75001,,acquisition conventionnement,,2.3466999733929255,48.85997840958636
2008,1,75001,,acquisition conventionnement,,2.3489365913508267,48.86198557011303
2008,3,75003,,acquisition conventionnement,,2.360982401443936,48.858678020383
2008,3,75003,,acquisition conventionnement,,2.3622393764092755,48.86267064957643
2008,17,75017,,acquisition conventionnement,,2.291181163018185,48.8859464502784
2008,10,75010,,construction neuve,,2.3713593895802743,48.871529239943996
2008,10,75010,,construction neuve,,2.3642842021390806,48.88394805033069
2008,18,75018,,acquisition réhabilitation,,2.365120155335267,48.884978040228674
2009,13,75013,,construction neuve,,2.343165117233801,48.82117659968045
2009,17,75017,,construction neuve,,2.3164088282491604,48.88981449024995
2009,4,75004,,construction neuve,,2.3531751531838605,48.860376750264834
2009,17,75017,,acquisition réhabilitation,,2.2918697654647233,48.88709721992124
2009,3,75003,,acquisition réhabilitation,,2.3596231586377407,48.86819877971584
2009,19,75019,,acquisition réhabilitation,,2.3735330835791304,48.878229980431726
2009,14,75014,,construction neuve,,2.3041656014990783,48.827164000003826
2009,20,75020,,acquisition réhabilitation,,2.378378281082757,48.87156391986565
2009,16,75016,,acquisition réhabilitation,,2.2557657104834483,48.83928009999748
2010,14,75014,,construction neuve,,2.3196694534666418,48.83250374971406
2010,10,75010,,construction neuve,,2.367079735506219,48.86967476982429
2010,13,75013,,construction neuve,,2.343897440480612,48.82064831984278
2010,11,75011,,acquisition conventionnement,,2.393186367278508,48.85239763998863
2010,19,75019,,construction neuve,,2.377891968615003,48.88977848956543
2010,18,75018,,acquisition réhabilitation,,2.3460906016370866,48.89423352015164
2010,19,75019,,construction neuve,,2.384633589490918,48.886942739625
2010,6,75006,,construction neuve,,2.3221057353578365,48.84754611962948
2011,15,75015,,acquisition réhabilitation,,2.2925026475419408,48.83023349955619
2011,16,75016,,acquisition réhabilitation,,2.2555815704351194,48.84270599973366
2011,13,75013,,construction neuve,,2.3441770224791485,48.83048344023139
2011,18,75018,,construction neuve,,2.34111957156677,48.89524233998318
2011,19,75019,,construction neuve,,2.384117130284054,48.88838402008342
2011,13,75013,,acquisition réhabilitation,,2.3730822184935856,48.823026939985056
2011,20,75020,,construction neuve,,2.397792168278094,48.87269866012119
2011,20,75020,,acquisition réhabilitation,,2.403759275452144,48.855705460139035
2012,9,75009,,acquisition conventionnement,,2.3488673562858295,48.88143032983145
2012,20,75020,,construction neuve,,2.3964965793743693,48.866304710393855
2012,15,75015,,acquisition réhabilitation,,2.2936810450929865,48.832526449558415
2012,13,75013,,acquisition réhabilitation,,2.358114213490083,48.826271679937406
2012,17,75017,,acquisition réhabilitation,,2.29759925841494,48.88768165016419
2012,9,75009,,acquisition réhabilitation,,2.342353947068647,48.874241139833785
2012,1,75001,,construction neuve,,2.3473816479568512,48.862685709661875
2012,12,75012,,construction neuve,,2.4016194064618985,48.84121171956056
2012,20,75020,,acquisition réhabilitation,,2.3860569606320716,48.8687932403867
2012,11,75011,,acquisition réhabilitation,,2.385080712374659,48.862201419711354
2012,15,75015,,acquisition conventionnement,,2.3019785725075095,48.837639930039046
2013,13,75013,,construction neuve,,2.3720531035225907,48.83767139004636
2013,17,75017,,construction neuve,,2.3108583506335747,48.888109150401235
2013,13,75013,,acquisition réhabilitation,,2.3736864726323152,48.823907319774825
2013,17,75017,,acquisition conventionnement,,2.3176559725881622,48.89301525986549
2013,19,75019,,construction neuve,,2.3823872894407687,48.89388289994558
2013,1,75001,,construction neuve,,2.3440442681810207,48.861435360355465
2013,8,75008,,construction neuve,,2.303729618669533,48.86681817000496
2013,14,75014,,acquisition réhabilitation,,2.324640353283326,48.834897780003615
2013,16,75016,,acquisition conventionnement,,2.2829212772188128,48.86850895956612
2013,3,75003,,construction neuve,,2.3573135054190204,48.86820262959184
2013,5,75005,,construction neuve,,2.345619749592588,48.853046369574386
2013,18,75018,,acquisition réhabilitation,,2.3493826864745064,48.88994198967502
2014,2,75002,,construction neuve,,2.3492359734207318,48.866744760363915
2014,9,75009,,construction neuve,,2.3495681303566713,48.88010146973143
2014,18,75018,,construction neuve,,2.3643680014018207,48.88465831015766
2014,12,75012,,construction neuve,,2.402447819286401,48.83813375989019
2014,19,75019,,construction neuve,,2.3722160593931814,48.89547882960077
2014,15,75015,,construction neuve,,2.2795789450606816,48.84395972005871
2014,18,75018,,construction neuve,,2.3601012004013824,48.88936828976361
2014,17,75017,,construction neuve,,2.3221243994357517,48.89599260958682
2014,3,75003,,acquisition conventionnement,,2.360720327562955,48.86803456959407
2014,10,75010,,construction neuve,,2.3573310876287774,48.870167649833654
2014,12,75012,,construction neuve,,2.3801876660499715,48.84960379009135
2014,20,75020,,construction neuve,,2.4025785643920816,48.8607513295783
2014,18,75018,,acquisition réhabilitation,,2.350189036533639,48.88827213021018
2014,10,75010,,construction neuve,,2.3562802841517643,48.87251709996564
2014,20,75020,,acquisition conventionnement,,2.383698656996371,48.867724909998785
2014,15,75015,,construction neuve,,2.292170162290169,48.837284889693485
2015,10,75010,,acquisition conventionnement,,2.363060252647732,48.88078700963211
2015,12,75012,,acquisition réhabilitation,,2.40247300337046,48.843797349838404
2015,11,75011,,construction neuve,,2.380239631454676,48.869005449793605
2015,13,75013,,construction neuve,,2.373403944600313,48.8304553503416
2015,11,75011,,acquisition conventionnement,,2.377007101570546,48.85166688994822
2015,17,75017,,acquisition conventionnement,,2.2973211454213422,48.88788488959014
2015,13,75013,,construction neuve,,2.3642474824073467,48.8185059701199
2015,14,75014,,acquisition réhabilitation,,2.3272099813785565,48.835310609933096
2016,11,75011,,acquisition réhabilitation,,2.387203330311575,48.850490329928824
2016,11,75011,,construction neuve,,2.385961611610783,48.85635781006743
2016,16,75016,,construction neuve,,2.2810776903356142,48.869379440348055
2016,20,75020,,construction neuve,,2.3949548434280374,48.87154228964155
2016,12,75012,,construction neuve,,2.3955029350382486,48.83921921973029
2016,18,75018,,acquisition réhabilitation,,2.3566574970890506,48.8850041901185
2016,3,75003,,acquisition réhabilitation,,2.3652102624992484,48.86397553000229
2016,2,75002,,acquisition réhabilitation,,2.348500609336836,48.86802666970609
2017,12,75012,,construction neuve,,2.400569879222962,48.83940418996515
2017,18,75018,,construction neuve,,2.337798017226116,48.897549599570304
2017,15,75015,,construction neuve,,2.315987030374457,48.84405019000681
2017,9,75009,,acquisition réhabilitation,,2.346997009971751,48.87965910031307
2017,7,75007,,construction neuve,,2.321835105123786,48.85960709996698
2017,14,75014,,construction neuve,,2.3020839535792454,48.82559357015638
2017,4,75004,,acquisition conventionnement,,2.3551972123726497,48.854761750051274
2017,4,75004,,acquisition conventionnement,,2.361927870352719,48.853826219936046
2017,6,75006,,acquisition conventionnement,,2.3364757363328343,48.85685748983944
2017,6,75006,,acquisition conventionnement,,2.3345881480495945,48.85522234008982
2017,6,75006,,acquisition conventionnement,,2.335952622344925,48.856293150016135
2017,6,75006,,acquisition conventionnement,,2.336414950443041,48.85720197973348
2017,10,75010,,acquisition conventionnement,,2.3701447824790396,48.87565656955417
2017,15,75015,,acquisition conventionnement,,2.288685073373229,48.85012809031117
2018,10,75010,,acquisition réhabilitation,,2.365713815455094,48.88140036005609
2018,18,75018,,acquisition réhabilitation,,2.349772794457288,48.88599808990946
2018,20,75020,,acquisition réhabilitation,,2.406759666614052,48.862992229592386
2019,10,75010,,acquisition réhabilitation,,2.348161040597331,48.87247924967633
2019,13,75013,,acquisition réhabilitation,,2.3496838889917857,48.820024020432264
2019,17,75017,,acquisition réhabilitation,,2.3181799146567026,48.89317034968052
2019,13,75013,,construction neuve,,2.3579890914969006,48.81784254982901
2019,17,75017,,acquisition réhabilitation,,2.3163011174933845,48.884247920242764
2019,17,75017,,acquisition réhabilitation,,2.296244985244981,48.881652509969726
2019,17,75017,,construction neuve,,2.318628085558208,48.885276160312216
2020,11,75011,,acquisition réhabilitation,,2.3843459014264474,48.85673460014667
2020,14,75014,,acquisition conventionnement,,2.316668910638195,48.833100340149606
2020,20,75020,,construction neuve,,2.3963070505718265,48.871117480245765
2020,14,75014,,construction neuve,,2.334884416181637,48.83716963015654
